CUSTOMER_ID,COLLEGE,DATA,INCOME,OVERAGE,LEFTOVER,HOUSE,LESSTHAN600k,CHILD,JOB_CLASS,REVENUE,HANDSET_PRICE,OVER_15MINS_CALLS_PER_MONTH,TIME_CLIENT,AVERAGE_CALL_DURATION,REPORTED_SATISFACTION,REPORTED_USAGE_LEVEL,CONSIDERING_CHANGE_OF_PLAN,CHURNED
C108230,zero,450.0,75142.5,0,0,217601,True,1,3,137.0,363,1,1.5,15,very_unsat,very_high,never_thought,STAY
C108231,zero,1276.243093922652,48721.0,81,62,303053,True,1,3,132.0,360,3,5.7,1,avg,little,considering,LEAVE
C108232,one,90.00000000000001,70039.0,0,18,284312,True,1,3,193.0,593,1,1.3,5,avg,very_high,actively_looking_into_it,STAY
C108233,zero,45.00000000000001,47171.0,0,10,983435,False,3,2,163.0,312,0,1.3,1,very_unsat,little,considering,STAY
C108234,zero,225.56390977443607,33620.5,33,0,987364,False,1,1,133.0,397,3,1.0,12,very_sat,little,never_thought,STAY
C108235,zero,207.69230769230774,12610.5,0,29,248116,True,3,2,99.0,193,1,2.7,1,very_sat,little,never_thought,LEAVE
C108238,zero,237.1541501976284,29456.5,73,8,152565,True,4,3,269.0,201,5,3.0,6,unsat,little,never_thought,STAY
C108239,one,454.5454545454546,38541.5,197,0,229932,True,2,2,104.0,174,27,2.5,14,very_unsat,high,actively_looking_into_it,LEAVE
C108240,one,40.54054054054054,21607.5,74,64,725345,False,4,1,149.0,218,4,1.1,1,unsat,very_little,considering,STAY
C108243,zero,864.8648648648649,22287.5,52,7,429282,True,3,3,137.0,203,1,4.4,6,avg,little,considering,LEAVE
C108244,zero,56.39097744360902,62478.5,192,24,354171,True,2,2,152.0,868,3,1.0,6,unsat,little,no,LEAVE
C108245,zero,132.0,29035.0,0,65,289034,True,2,4,142.0,372,1,2.3,2,very_unsat,avg,never_thought,LEAVE
C108246,one,430.327868852459,32975.0,144,0,590227,True,3,3,270.0,199,27,3.5,8,very_unsat,very_little,actively_looking_into_it,LEAVE
C108247,one,152.31788079470198,71661.5,176,63,265031,True,4,3,199.0,801,11,4.6,1,very_unsat,very_high,actively_looking_into_it,LEAVE
C108249,one,1290.0,16130.0,0,12,376631,True,1,4,135.0,352,0,2.3,4,very_sat,very_high,actively_looking_into_it,LEAVE
C108250,one,360.00000000000006,22933.5,0,8,589316,True,0,3,112.0,156,1,1.2,4,very_unsat,very_little,considering,LEAVE
C108251,one,585.3658536585366,77830.0,23,55,356870,True,1,2,207.0,517,4,1.4,1,avg,very_little,no,LEAVE
C108252,one,347.3684210526316,24805.5,0,9,190134,True,3,3,106.0,172,15,2.2,6,avg,high,actively_looking_into_it,STAY
C108254,zero,222.01138519924098,77147.5,57,37,153394,True,2,3,139.0,666,5,2.9,2,very_sat,very_high,actively_looking_into_it,STAY
C108255,zero,140.72494669509598,93390.0,209,16,276242,True,3,3,154.0,806,21,2.2,5,very_unsat,very_high,considering,LEAVE
C108256,one,1080.0,23381.0,0,0,799421,False,3,4,99.0,242,0,3.6,12,very_sat,little,actively_looking_into_it,STAY
C108257,zero,155.17241379310346,82821.5,40,15,199125,True,5,2,116.0,628,3,1.5,4,unsat,very_little,no,LEAVE
C108259,one,506.7567567567568,94075.0,196,0,740951,False,3,2,125.0,495,23,5.0,4,very_unsat,high,considering,LEAVE
C108260,zero,272.72727272727275,15478.5,54,0,191173,True,3,1,120.0,195,3,1.4,13,very_sat,very_little,no,LEAVE
C108261,zero,257.1428571428572,40554.0,40,14,160498,True,1,1,139.0,351,5,2.2,6,avg,very_high,never_thought,STAY
C108262,zero,81.08108108108107,50919.5,200,44,230438,True,3,2,153.0,303,15,1.0,2,unsat,little,considering,LEAVE
C108263,one,124.13793103448279,67849.0,0,19,681544,False,5,1,101.0,631,0,2.2,6,very_sat,high,no,STAY
C108264,zero,88.04347826086956,23512.5,0,82,308843,True,3,4,89.0,247,1,1.7,1,sat,little,actively_looking_into_it,LEAVE
C108265,zero,129.68299711815564,33410.5,194,40,696708,False,2,2,222.0,146,22,3.0,1,avg,high,actively_looking_into_it,STAY
C108266,one,473.07692307692304,37395.5,160,0,498162,True,2,3,105.0,205,22,2.1,8,unsat,little,never_thought,LEAVE
C108267,zero,226.13065326633165,86179.0,187,31,875853,False,3,3,162.0,350,19,2.5,1,very_unsat,little,never_thought,LEAVE
C108268,zero,309.7345132743362,87741.5,239,76,289645,True,1,4,98.0,218,15,3.5,2,very_unsat,little,considering,STAY
C108270,one,134.94809688581313,69647.5,189,22,352187,True,0,4,150.0,493,20,1.3,5,sat,very_high,no,LEAVE
C108271,zero,356.9620253164557,26692.5,65,23,453600,True,4,2,99.0,216,3,3.7,5,very_sat,little,no,STAY
C108272,one,637.5,20530.0,0,6,930655,False,4,1,137.0,160,0,4.4,5,very_unsat,little,actively_looking_into_it,STAY
C108273,zero,300.0,41626.0,0,0,765822,False,1,4,119.0,315,0,1.0,15,very_sat,very_high,never_thought,STAY
C108274,zero,425.3731343283581,39816.5,34,6,684888,False,0,1,260.0,339,3,0.9,6,avg,very_high,considering,STAY
C108275,zero,600.0,76510.5,0,0,993198,False,2,2,97.0,693,0,1.0,13,unsat,very_little,perhaps,STAY
C108276,one,86.4406779661017,16111.0,0,49,206733,True,2,4,122.0,214,0,1.7,2,unsat,very_little,no,LEAVE
C108277,zero,298.50746268656724,59079.5,162,14,624867,False,2,4,120.0,363,21,3.0,5,sat,high,considering,STAY
C108279,one,27.272727272727273,19681.5,0,23,704168,False,2,2,143.0,217,1,1.3,4,very_unsat,little,no,STAY
C108280,one,1110.0,11541.5,0,0,179179,True,3,4,198.0,157,0,3.7,10,very_unsat,very_high,perhaps,LEAVE
C108281,one,214.28571428571425,56377.5,202,16,158019,True,2,4,111.0,360,23,2.3,4,very_sat,very_little,actively_looking_into_it,LEAVE
C108284,zero,122.72727272727272,37742.5,0,34,232237,True,3,1,104.0,328,3,0.8,2,unsat,avg,considering,STAY
C108285,one,680.0,13414.5,0,5,928816,False,2,3,128.0,150,1,2.4,4,very_unsat,little,considering,STAY
C108287,zero,691.304347826087,47464.0,0,13,955441,False,4,2,202.0,135,0,4.3,5,avg,high,no,STAY
C108289,one,150.0,13219.0,0,57,454360,True,0,1,172.0,209,1,1.5,1,sat,very_high,considering,STAY
C108291,one,91.01123595505618,24299.5,0,79,573661,True,3,2,173.0,340,1,2.7,2,unsat,very_high,considering,LEAVE
C108292,zero,273.9130434782609,46362.0,0,13,355875,True,2,4,226.0,307,0,2.1,5,very_sat,very_high,actively_looking_into_it,STAY
C108294,zero,586.9565217391305,18124.5,38,11,846777,False,0,4,142.0,145,4,2.7,5,unsat,little,no,STAY
C108296,zero,1274.5098039215686,43183.5,53,88,436054,True,1,3,110.0,251,4,4.5,2,very_unsat,very_little,considering,LEAVE
C108298,zero,188.05970149253733,78839.5,260,31,164687,True,3,4,111.0,660,17,2.2,2,sat,little,considering,LEAVE
C108300,zero,244.51410658307208,81713.5,219,0,223227,True,4,1,155.0,429,28,1.6,12,unsat,very_high,no,LEAVE
C108302,zero,179.52127659574467,55638.5,62,59,447096,True,2,4,123.0,302,5,2.5,2,very_unsat,little,considering,LEAVE
C108304,one,2310.0,14063.0,0,0,176410,True,4,1,170.0,171,1,5.7,12,very_sat,avg,considering,LEAVE
C108308,zero,1844.4444444444443,21078.5,35,0,188517,True,2,4,120.0,215,5,6.3,12,very_sat,very_high,considering,LEAVE
C108309,zero,168.44919786096258,25391.5,78,57,920645,False,3,4,117.0,248,17,4.2,2,very_unsat,high,no,LEAVE
C108310,zero,69.164265129683,40272.5,61,88,969542,False,5,1,185.0,271,3,3.4,6,unsat,very_high,considering,STAY
C108311,zero,83.33333333333333,26837.0,48,50,676678,False,2,4,196.0,131,12,2.8,1,very_unsat,very_high,no,STAY
C108312,zero,471.264367816092,64937.5,71,9,486721,True,2,4,105.0,568,4,3.1,6,unsat,very_little,considering,STAY
C108314,zero,318.087318087318,29771.5,41,34,268647,True,2,4,133.0,314,4,4.1,2,very_unsat,little,considering,LEAVE
C108315,zero,798.8165680473373,31033.0,69,0,731877,False,2,3,125.0,633,4,3.5,11,very_unsat,little,considering,STAY
C108316,one,641.5094339622641,59149.5,59,0,941139,False,2,4,219.0,875,4,1.4,1,avg,high,no,LEAVE
C108317,one,1020.0000000000002,50219.0,0,0,193085,True,0,3,191.0,666,1,3.4,12,unsat,little,considering,LEAVE
C108318,zero,662.5766871165645,32243.5,63,0,336945,True,1,3,190.0,366,0,1.6,13,very_unsat,very_little,no,LEAVE
C108320,one,1260.0,16755.5,0,0,724312,False,3,4,112.0,164,0,3.2,10,sat,avg,no,LEAVE
C108321,one,627.9069767441861,74456.0,55,6,507611,True,3,2,127.0,189,4,3.5,6,sat,little,no,LEAVE
C108322,zero,318.75,69943.0,220,0,281035,True,1,2,160.0,357,24,3.4,14,very_unsat,little,considering,LEAVE
C108323,one,740.0,20008.5,50,0,169123,True,1,2,216.0,145,5,2.7,11,very_sat,little,considering,STAY
C108325,zero,514.2857142857142,19225.5,0,11,525369,True,3,4,190.0,184,1,3.6,5,very_sat,very_little,actively_looking_into_it,STAY
C108326,one,449.1017964071856,19398.0,67,0,403848,True,4,1,138.0,248,4,2.5,9,unsat,little,no,LEAVE
C108329,zero,1070.0636942675158,57413.5,214,47,470394,True,0,2,79.0,384,1,10.2,2,sat,little,considering,LEAVE
C108330,zero,388.2352941176471,84260.5,70,17,231705,True,1,4,192.0,621,4,1.2,5,very_sat,little,considering,STAY
C108333,zero,1333.3333333333335,62234.0,53,0,260424,True,3,2,269.0,646,3,6.8,14,very_sat,very_little,never_thought,LEAVE
C108334,zero,360.0,79314.5,0,15,188889,True,3,3,95.0,516,1,4.0,4,very_sat,high,never_thought,STAY
C108336,zero,52.941176470588246,65970.5,0,7,243007,True,2,2,131.0,708,0,1.3,4,very_sat,little,actively_looking_into_it,STAY
C108337,one,582.3529411764706,19161.0,0,7,947020,False,2,3,205.0,240,0,4.3,14,very_unsat,very_high,actively_looking_into_it,STAY
C108338,zero,592.9203539823009,92429.5,239,0,194351,True,1,2,82.0,588,29,5.7,6,very_unsat,very_little,considering,STAY
C108340,one,315.7894736842105,27791.5,95,28,205825,True,3,3,195.0,209,4,3.0,2,avg,very_little,never_thought,LEAVE
C108341,one,234.52768729641696,70022.5,207,0,476639,True,6,2,194.0,411,22,2.4,10,very_unsat,very_little,no,LEAVE
C108343,zero,1440.0,39730.0,0,0,645196,False,5,1,283.0,368,0,3.8,13,sat,very_high,actively_looking_into_it,STAY
C108344,one,93.75,78731.5,0,70,218987,True,3,3,107.0,646,1,2.5,1,very_sat,little,considering,STAY
C108345,one,539.6825396825396,61736.0,89,21,970223,False,0,1,97.0,666,5,3.4,6,unsat,very_high,never_thought,STAY
C108346,zero,929.9999999999998,14591.0,0,0,405188,True,2,4,114.0,187,15,4.1,14,unsat,avg,perhaps,STAY
C108347,one,159.85790408525756,82532.0,33,43,851947,False,3,3,210.0,535,4,3.0,1,very_unsat,very_little,actively_looking_into_it,LEAVE
C108349,one,199.99999999999997,61325.0,200,10,796610,False,0,3,163.0,369,29,2.0,5,very_unsat,very_little,considering,STAY
C108350,one,960.0,25432.5,0,24,404329,True,1,2,203.0,372,4,3.2,5,very_unsat,high,never_thought,STAY
C108351,one,1140.0,15564.5,0,0,231612,True,1,2,137.0,219,1,2.8,9,very_unsat,little,considering,STAY
C108352,one,750.0,71333.5,60,70,416940,True,1,2,188.0,735,3,4.0,1,very_unsat,little,never_thought,STAY
C108353,zero,720.0,44659.0,0,0,162233,True,4,2,95.0,266,1,2.4,12,unsat,very_little,considering,STAY
C108354,zero,255.17241379310346,15093.0,45,29,186382,True,5,1,97.0,247,5,2.7,1,avg,very_little,considering,STAY
C108355,one,1110.0,20984.5,0,63,255483,True,1,2,170.0,332,0,1.7,1,very_sat,very_high,considering,LEAVE
C108357,one,253.40599455040876,79105.0,224,41,988098,False,3,3,194.0,684,14,7.2,6,very_unsat,very_little,considering,STAY
C108358,one,793.1034482758621,59197.0,74,0,934931,False,1,2,198.0,795,3,3.6,11,very_unsat,very_little,considering,STAY
C108359,one,279.56989247311833,39662.5,39,14,179763,True,2,4,155.0,310,4,1.6,5,unsat,very_high,considering,STAY
C108360,one,639.2045454545455,62686.5,72,18,878342,False,3,3,142.0,610,4,8.5,4,very_unsat,very_little,considering,STAY
C108362,zero,230.7692307692308,50686.5,82,74,937130,False,1,2,96.0,377,3,1.4,1,very_sat,little,no,LEAVE
C108363,zero,148.05194805194805,43997.5,55,23,388798,True,2,2,161.0,648,3,0.9,4,unsat,very_high,actively_looking_into_it,STAY
C108365,zero,253.6764705882353,72037.5,172,0,567813,True,1,4,108.0,864,29,2.3,15,very_sat,little,no,LEAVE
C108367,zero,243.24324324324323,17145.0,59,10,243592,True,3,2,195.0,176,5,1.1,4,very_unsat,avg,no,STAY
C108368,zero,500.0,51749.5,74,32,504891,True,1,4,89.0,348,5,1.9,1,very_sat,high,considering,LEAVE
C108369,one,930.0,18398.5,0,0,218335,True,5,3,126.0,163,1,2.1,10,very_sat,high,no,LEAVE
C108370,zero,315.3409090909091,30792.0,182,7,595659,True,4,2,138.0,148,11,1.7,4,very_sat,very_little,no,LEAVE
C108371,zero,454.5454545454546,82467.0,197,0,953117,False,0,1,165.0,621,28,2.5,12,very_unsat,very_high,no,LEAVE
C108372,zero,1050.0,67911.0,0,0,264297,True,3,2,158.0,600,1,2.5,9,very_unsat,high,considering,LEAVE
C108373,one,1470.0000000000002,19186.5,0,0,250813,True,0,2,273.0,164,0,2.9,15,very_sat,very_high,considering,LEAVE
C108374,one,288.46153846153845,32599.5,80,8,260779,True,2,2,196.0,162,5,1.5,5,very_unsat,little,actively_looking_into_it,STAY
C108375,zero,255.31914893617017,80239.0,182,0,642781,False,1,4,119.0,699,20,1.4,9,very_sat,little,actively_looking_into_it,LEAVE
C108376,zero,152.23880597014926,69897.5,0,57,292006,True,2,3,282.0,855,11,2.4,1,very_sat,little,no,STAY
C108377,one,259.4594594594595,65391.5,85,39,739060,False,1,3,120.0,554,4,2.6,2,unsat,little,considering,STAY
C108378,zero,858.9743589743589,41647.0,34,10,810077,False,2,2,177.0,376,3,4.7,6,very_sat,very_high,no,LEAVE
C108380,one,313.04347826086956,69876.0,0,13,779753,False,2,2,136.0,610,0,3.4,14,very_sat,very_little,no,STAY
C108382,one,192.8571428571429,23045.5,0,18,657561,False,4,4,102.0,183,0,1.8,2,very_unsat,very_high,considering,STAY
C108383,zero,524.9999999999999,25932.5,60,0,540131,True,2,2,105.0,223,4,1.8,13,very_unsat,little,no,STAY
C108384,one,202.86885245901638,32946.5,168,22,573445,True,4,3,148.0,220,26,1.3,6,very_unsat,little,considering,LEAVE
C108387,one,279.79274611398966,36666.0,216,7,580175,True,2,1,115.0,179,29,3.6,6,very_unsat,little,perhaps,STAY
C108388,zero,270.96774193548384,81646.0,55,68,618780,False,0,3,138.0,467,4,2.4,2,avg,high,actively_looking_into_it,STAY
C108390,zero,571.4285714285713,69485.5,0,11,185022,True,3,2,175.0,813,1,3.0,6,very_sat,avg,never_thought,LEAVE
C108391,one,630.0,24133.5,0,13,176657,True,0,3,161.0,232,0,2.1,5,very_unsat,avg,considering,STAY
C108392,one,308.60033726812816,69319.0,63,43,358794,True,4,2,202.0,503,4,4.1,2,unsat,little,no,LEAVE
C108393,one,260.0619195046439,47703.0,223,19,788476,False,1,2,136.0,256,25,2.8,6,unsat,little,no,STAY
C108394,one,328.57142857142856,73940.5,0,11,191813,True,3,1,191.0,495,3,3.3,4,very_unsat,very_little,considering,STAY
C108395,zero,870.0,12624.0,0,73,515571,True,1,4,80.0,233,0,1.9,2,avg,very_little,considering,LEAVE
C108396,one,415.17857142857133,67334.0,64,6,251199,True,3,3,142.0,148,3,4.1,6,unsat,very_little,never_thought,STAY
C108397,zero,1560.0,48322.5,0,39,201543,True,1,3,154.0,573,1,5.2,13,very_sat,very_little,never_thought,LEAVE
C108398,one,478.2608695652175,75681.5,38,19,236475,True,1,2,63.0,394,3,1.2,6,very_unsat,very_high,no,STAY
C108401,zero,434.2105263157895,22022.5,52,0,223437,True,3,1,124.0,287,4,2.2,12,very_sat,little,never_thought,STAY
C108402,one,2078.4313725490197,67892.5,53,13,295696,True,1,2,86.0,551,4,9.6,5,unsat,very_high,considering,LEAVE
C108403,zero,840.0,62690.0,0,0,296556,True,1,3,158.0,591,0,0.8,8,very_sat,very_little,never_thought,LEAVE
C108404,one,219.51219512195127,21009.0,64,0,370083,True,3,4,87.0,133,3,1.2,12,very_unsat,high,considering,LEAVE
C108407,one,613.0434782608696,10292.0,0,13,464468,True,3,4,182.0,168,0,3.7,6,very_unsat,very_high,actively_looking_into_it,STAY
C108409,zero,600.0,70292.5,0,31,938731,False,0,1,203.0,526,0,2.0,2,very_unsat,little,no,LEAVE
C108410,zero,1379.9999999999998,24407.5,0,0,986047,False,4,2,315.0,216,0,5.6,14,avg,avg,never_thought,STAY
C108411,zero,427.1844660194175,34251.5,209,51,165334,True,1,1,197.0,133,18,2.4,1,very_sat,high,considering,LEAVE
C108412,zero,1020.0000000000002,35300.5,0,0,566975,True,2,1,110.0,295,1,3.4,9,very_unsat,little,actively_looking_into_it,LEAVE
C108413,zero,1200.0,45017.5,0,37,936539,False,1,2,185.0,368,4,5.0,1,very_unsat,high,considering,STAY
C108414,zero,1119.4029850746267,74619.5,34,0,402712,True,3,4,187.0,603,5,3.0,1,very_unsat,little,actively_looking_into_it,LEAVE
C108416,zero,181.1023622047244,68380.5,71,21,321896,True,2,1,155.0,572,4,2.3,5,very_sat,very_little,never_thought,LEAVE
C108417,zero,110.00000000000001,62329.5,0,50,820736,False,2,4,177.0,726,0,2.2,1,avg,little,perhaps,STAY
C108418,one,185.24871355060034,57884.0,53,43,695861,False,2,4,123.0,531,5,1.6,2,very_unsat,very_high,considering,LEAVE
C108419,zero,229.2993630573248,63200.0,214,58,986130,False,1,1,212.0,282,29,1.4,1,very_unsat,little,no,STAY
C108420,one,226.59574468085106,55490.0,0,84,588293,True,3,3,90.0,667,1,5.1,2,very_unsat,high,perhaps,LEAVE
C108421,one,364.9851632047477,43626.5,237,0,303136,True,0,2,173.0,164,11,3.1,11,very_unsat,little,actively_looking_into_it,STAY
C108424,one,133.33333333333331,84089.5,215,0,511961,True,2,2,195.0,423,25,2.4,8,very_unsat,very_little,actively_looking_into_it,STAY
C108425,one,524.0174672489084,24209.5,59,7,447988,True,2,2,126.0,219,4,2.0,4,very_unsat,little,never_thought,LEAVE
C108426,zero,600.0,34272.5,0,15,475559,True,3,1,87.0,285,0,4.0,12,sat,high,no,STAY
C108427,zero,448.97959183673476,38928.0,194,8,719070,False,1,3,106.0,212,15,4.4,6,very_unsat,very_high,considering,LEAVE
C108428,one,230.08849557522126,99023.0,239,69,184259,True,1,2,243.0,481,11,2.6,12,sat,little,no,LEAVE
C108429,zero,81.5450643776824,62983.5,199,40,970198,False,4,4,155.0,359,16,2.9,2,very_sat,very_little,perhaps,STAY
C108430,one,1770.0,69373.0,0,0,472852,True,1,4,147.0,835,1,6.9,14,unsat,very_high,considering,STAY
C108431,zero,668.3937823834196,66227.5,43,5,204209,True,3,4,129.0,443,4,4.3,14,very_unsat,little,actively_looking_into_it,LEAVE
C108434,zero,200.0,20668.5,0,23,980589,False,3,2,92.0,144,1,3.2,5,very_unsat,very_little,no,STAY
C108435,one,318.1818181818182,36636.5,230,0,305049,True,2,1,293.0,201,16,2.5,15,unsat,very_little,perhaps,STAY
C108436,zero,71.42857142857143,59783.5,172,82,949416,False,2,4,141.0,269,3,1.6,2,very_unsat,little,no,STAY
C108438,one,481.48148148148147,72434.0,62,49,598845,True,1,3,158.0,892,5,2.6,1,very_unsat,avg,considering,STAY
C108439,zero,80.84696823869103,41127.5,209,73,638106,False,3,1,140.0,178,26,2.8,2,very_unsat,very_high,actively_looking_into_it,STAY
C108440,one,31.802120141342762,34541.0,183,0,869274,False,3,3,168.0,148,13,1.3,4,very_sat,little,considering,STAY
C108441,one,930.0,45057.5,0,0,644247,False,2,2,95.0,268,1,3.1,9,sat,little,never_thought,STAY
C108443,one,163.63636363636365,11533.0,0,23,254612,True,4,4,116.0,240,1,0.8,4,very_sat,very_little,considering,STAY
C108444,one,84.23326133909288,24588.0,63,30,232553,True,3,3,207.0,227,4,2.3,1,sat,little,actively_looking_into_it,STAY
C108445,one,145.81458145814585,63585.5,231,78,856998,False,2,2,209.0,363,11,4.4,2,avg,little,actively_looking_into_it,STAY
C108447,zero,630.0,24773.0,0,0,795417,False,0,3,183.0,243,5,2.1,14,unsat,high,considering,STAY
C108448,one,144.00000000000003,29221.5,0,15,365214,True,2,2,116.0,313,0,2.2,6,very_sat,little,considering,STAY
C108451,zero,345.4545454545455,41739.0,65,0,275267,True,4,1,177.0,265,4,0.9,6,very_unsat,little,considering,STAY
C108452,zero,59.999999999999986,65160.5,0,6,853875,False,0,2,153.0,398,0,1.2,5,very_unsat,very_little,actively_looking_into_it,STAY
C108454,one,870.0,13075.0,0,0,591493,True,1,3,114.0,137,1,1.9,12,avg,very_high,considering,STAY
C108455,one,199.12948857453756,58132.5,49,77,571047,True,2,2,116.0,706,5,4.1,1,very_sat,very_high,considering,LEAVE
C108456,one,689.9999999999999,13357.0,0,0,661265,False,4,1,197.0,169,1,1.3,10,avg,little,actively_looking_into_it,STAY
C108457,zero,145.40816326530611,56537.5,52,24,218819,True,4,3,170.0,163,4,1.9,6,unsat,very_little,actively_looking_into_it,LEAVE
C108458,one,647.4820143884891,27443.5,39,77,791312,False,0,2,158.0,178,5,2.0,1,very_sat,little,actively_looking_into_it,STAY
C108459,one,276.9230769230769,28909.0,185,17,541229,True,2,1,275.0,197,14,3.2,4,very_unsat,little,actively_looking_into_it,LEAVE
C108460,zero,469.8795180722892,70026.5,62,17,455598,True,5,3,126.0,216,5,4.2,4,very_unsat,very_high,actively_looking_into_it,LEAVE
C108461,zero,314.8148148148148,71371.5,146,24,754759,False,3,1,162.0,516,18,3.1,2,very_unsat,little,no,LEAVE
C108462,one,148.7603305785124,75447.5,226,40,252537,True,3,2,155.0,560,24,2.6,4,very_unsat,high,actively_looking_into_it,LEAVE
C108463,zero,720.7792207792207,42219.0,54,0,847916,False,1,4,102.0,273,3,2.7,13,unsat,very_high,never_thought,STAY
C108464,zero,326.53061224489795,36758.0,194,0,264677,True,3,2,168.0,449,23,3.2,8,very_unsat,high,considering,STAY
C108465,one,540.0,57542.0,0,0,309093,True,3,4,165.0,656,3,1.8,14,avg,little,never_thought,STAY
C108466,zero,124.48132780082986,53180.5,192,19,159994,True,2,3,108.0,344,12,2.0,6,avg,very_little,perhaps,LEAVE
C108467,one,1620.0,77131.0,0,0,428674,True,4,3,115.0,496,0,5.4,14,sat,avg,no,STAY
C108468,one,162.58064516129036,59996.5,195,48,280751,True,2,1,152.0,288,12,4.2,2,avg,very_little,actively_looking_into_it,LEAVE
C108469,zero,972.9729729729729,70815.0,48,20,582929,True,1,2,172.0,721,5,4.8,9,sat,little,no,STAY
C108470,zero,254.95750708215297,46021.0,253,0,919467,False,3,1,209.0,171,11,3.0,10,unsat,very_high,actively_looking_into_it,STAY
C108471,zero,87.5912408759124,55288.0,174,0,258731,True,3,3,193.0,214,27,1.8,8,very_unsat,little,considering,STAY
C108473,one,963.6363636363637,17940.5,65,0,622765,False,1,2,52.0,178,5,4.3,5,very_sat,high,considering,STAY
C108475,zero,208.8607594936709,22065.0,58,52,560291,True,0,1,79.0,151,3,2.1,1,very_unsat,very_high,never_thought,STAY
C108476,one,215.7534246575343,30291.0,192,0,888287,False,3,4,201.0,182,28,3.1,15,very_sat,very_high,actively_looking_into_it,STAY
C108477,zero,105.4945054945055,16442.5,0,81,788936,False,2,1,112.0,143,0,2.2,1,avg,high,considering,STAY
C108478,one,342.31378763866877,88892.5,231,30,974796,False,3,4,145.0,877,13,6.2,1,avg,very_little,never_thought,STAY
C108479,one,1117.6470588235295,36378.5,53,14,811391,False,0,3,190.0,397,5,4.7,6,very_unsat,little,considering,STAY
C108480,one,1350.0,23324.5,60,0,742049,False,4,1,163.0,244,4,6.2,1,unsat,very_high,actively_looking_into_it,STAY
C108481,zero,117.3913043478261,11035.0,0,13,341424,True,2,2,151.0,230,0,0.9,5,sat,little,considering,STAY
C108482,one,188.88888888888889,16209.5,50,39,969451,False,2,1,186.0,224,3,4.4,1,very_unsat,very_little,no,STAY
C108485,zero,771.9298245614036,21456.5,71,0,300211,True,4,3,106.0,209,5,2.4,10,sat,very_high,no,LEAVE
C108487,zero,1050.0,46148.5,0,0,289311,True,0,4,98.0,344,0,3.5,13,very_unsat,high,never_thought,LEAVE
C108488,zero,38.70967741935483,46619.5,0,21,630612,False,3,2,133.0,264,1,1.4,5,sat,very_little,considering,STAY
C108490,one,150.0,16672.0,0,6,345743,True,2,3,166.0,240,1,1.8,5,very_unsat,avg,considering,STAY
C108491,zero,228.3464566929134,71286.0,221,6,242743,True,2,3,228.0,262,17,0.9,6,unsat,high,never_thought,LEAVE
C108492,one,754.8387096774194,17589.5,55,49,402217,True,1,2,159.0,186,5,2.9,1,avg,little,considering,LEAVE
C108493,one,201.83486238532112,48693.5,227,0,770825,False,0,2,139.0,323,29,1.2,8,very_sat,little,actively_looking_into_it,STAY
C108494,zero,156.86274509803923,61482.0,206,23,644395,False,1,4,133.0,501,1,1.6,6,very_unsat,very_little,actively_looking_into_it,STAY
C108496,one,16.759776536312863,30803.0,79,0,746182,False,0,1,170.0,260,3,1.1,11,avg,very_high,considering,STAY
C108497,one,1079.9999999999998,51891.0,0,0,435223,True,1,4,131.0,788,1,4.6,9,very_sat,little,considering,STAY
C108498,one,1050.0,79208.0,0,0,815931,False,0,4,132.0,670,1,2.5,15,very_sat,very_little,considering,LEAVE
C108500,one,1950.0,38513.0,0,9,536539,True,0,2,190.0,306,1,6.5,5,very_unsat,avg,never_thought,LEAVE
C108501,zero,900.0,24730.0,0,17,159648,True,1,4,209.0,180,1,3.0,6,very_unsat,high,no,LEAVE
C108502,one,124.80000000000001,96616.5,195,33,588856,True,3,3,205.0,804,22,3.6,1,unsat,little,no,STAY
C108505,one,957.4468085106383,73289.0,41,0,493061,True,2,3,206.0,613,4,2.5,8,very_sat,very_high,never_thought,LEAVE
C108506,zero,410.0,73507.0,0,50,896912,False,2,2,124.0,893,0,6.2,14,very_unsat,little,actively_looking_into_it,LEAVE
C108508,one,360.00000000000006,41854.0,0,0,256314,True,2,2,218.0,313,0,1.2,11,very_sat,little,actively_looking_into_it,LEAVE
C108509,one,1830.0,62634.5,0,0,836527,False,3,1,173.0,453,0,5.1,14,very_unsat,little,considering,LEAVE
C108510,one,150.0,11394.5,0,78,451335,True,4,1,163.0,180,1,4.4,13,very_sat,very_high,no,STAY
C108511,one,152.046783625731,34274.0,233,18,288131,True,2,2,173.0,245,12,2.6,6,unsat,little,considering,LEAVE
C108512,zero,193.756727664155,34557.0,199,63,548548,True,4,3,137.0,218,29,6.0,2,very_sat,little,considering,LEAVE
C108513,one,770.1149425287356,64829.0,161,15,280268,True,0,1,151.0,252,22,4.7,14,unsat,little,considering,LEAVE
C108514,zero,556.2913907284768,42724.5,51,0,266409,True,3,1,95.0,261,4,2.8,13,very_unsat,very_high,considering,STAY
C108517,zero,450.0000000000001,69872.5,0,18,583636,True,3,2,122.0,660,1,5.2,5,very_sat,high,no,STAY
C108518,one,1079.9999999999998,13712.5,0,0,418028,True,2,2,106.0,135,0,3.6,15,very_unsat,very_high,actively_looking_into_it,LEAVE
C108519,zero,96.20991253644316,47154.5,243,77,880778,False,1,1,92.0,756,29,2.1,2,very_sat,little,no,STAY
C108520,one,975.0,22939.0,0,6,169810,True,2,4,131.0,229,1,5.2,5,sat,little,considering,STAY
